#n	   k	      mu	    PL	    Pf	     w	     err  
449	  4.05763	  0.593785	  1.42029e-06	  4.86616e-08	  9828	  2.92394e-09
450	  4.05763	  0.656281	  1.42029e-06	  4.91262e-08	  10032	  2.94679e-09
451	  4.05763	  0.718743	  1.42029e-06	  4.82574e-08	  9924	  2.89729e-09
452	  4.05763	  0.781255	  1.42029e-06	  4.65168e-08	  10116	  2.78833e-09
453	  4.05763	  0.843774	  1.42029e-06	  4.57504e-08	  9888	  2.74761e-09
454	  4.05763	  0.90628	  1.42029e-06	  4.5177e-08	  10008	  2.71044e-09
455	  4.05763	  0.968758	  1.42029e-06	  4.17174e-08	  9978	  2.50351e-09
456	  4.69917	  0.030936	  9.83726e-07	  3.44346e-08	  13626	  2.01672e-09
457	  4.69917	  0.0938307	  9.83726e-07	  3.4055e-08	  16392	  1.96874e-09
458	  4.69917	  0.156319	  9.83726e-07	  3.3394e-08	  15708	  1.93615e-09
459	  4.69917	  0.218712	  9.83726e-07	  3.24493e-08	  15432	  1.88368e-09
460	  4.69917	  0.281224	  9.83726e-07	  3.21858e-08	  15780	  1.86551e-09
461	  4.69917	  0.343807	  9.83726e-07	  3.18287e-08	  15300	  1.84876e-09
462	  4.69917	  0.406302	  9.83726e-07	  3.19273e-08	  15588	  1.85209e-09
463	  4.69917	  0.468745	  9.83726e-07	  3.14645e-08	  15396	  1.82681e-09
464	  4.69917	  0.531226	  9.83726e-07	  3.15911e-08	  15504	  1.83327e-09
465	  4.69917	  0.593785	  9.83726e-07	  3.08501e-08	  15660	  1.78903e-09
466	  4.69917	  0.656281	  9.83726e-07	  2.95989e-08	  15192	  1.72009e-09
467	  4.69917	  0.718743	  9.83726e-07	  2.85834e-08	  15600	  1.65802e-09
468	  4.69917	  0.781255	  9.83726e-07	  2.79912e-08	  15216	  1.62648e-09
469	  4.69917	  0.843774	  9.83726e-07	  2.63199e-08	  15516	  1.52729e-09
470	  4.69917	  0.90628	  9.83726e-07	  2.39775e-08	  15540	  1.39122e-09
471	  4.69917	  0.968758	  9.83726e-07	  2.26761e-08	  15405	  1.31651e-09
472	  5.4432	  0.030936	  6.79626e-07	  2.49308e-08	  26250	  1.40042e-09
473	  5.4432	  0.0938307	  6.79626e-07	  2.41503e-08	  22392	  1.3689e-09
474	  5.4432	  0.156319	  6.79626e-07	  2.37093e-08	  24516	  1.33689e-09
475	  5.4432	  0.218712	  6.79626e-07	  2.26812e-08	  23592	  1.28173e-09
476	  5.4432	  0.281224	  6.79626e-07	  2.21912e-08	  24264	  1.25202e-09
477	  5.4432	  0.343807	  6.79626e-07	  2.15283e-08	  23928	  1.21559e-09
478	  5.4432	  0.406302	  6.79626e-07	  2.0736e-08	  24120	  1.17031e-09
479	  5.4432	  0.468745	  6.79626e-07	  2.00532e-08	  23964	  1.1322e-09
480	  5.4432	  0.531226	  6.79626e-07	  1.95132e-08	  24060	  1.10146e-09
481	  5.4432	  0.593785	  6.79626e-07	  1.86412e-08	  24108	  1.05212e-09
482	  5.4432	  0.656281	  6.79626e-07	  1.75562e-08	  24228	  9.90598e-10
483	  5.4432	  0.718743	  6.79626e-07	  1.6489e-08	  24144	  9.3057e-10
484	  5.4432	  0.781255	  6.79626e-07	  1.51826e-08	  23940	  8.57254e-10
485	  5.4432	  0.843774	  6.79626e-07	  1.36421e-08	  24192	  7.69817e-10
486	  5.4432	  0.90628	  6.79626e-07	  1.25649e-08	  23988	  7.09369e-10
487	  5.4432	  0.968758	  6.79626e-07	  1.13245e-08	  24141	  6.39112e-10
488	  6.30378	  0.030936	  4.68753e-07	  1.76272e-08	  35082	  9.75472e-10
489	  6.30378	  0.0938307	  4.68753e-07	  1.68184e-08	  39108	  9.25964e-10
490	  6.30378	  0.156319	  4.68753e-07	  1.62111e-08	  36924	  8.94921e-10
491	  6.30378	  0.218712	  4.68753e-07	  1.53809e-08	  37692	  8.48268e-10
492	  6.30378	  0.281224	  4.68753e-07	  1.44652e-08	  37092	  7.98367e-10
493	  6.30378	  0.343807	  4.68753e-07	  1.38785e-08	  37536	  7.65558e-10
494	  6.30378	  0.406302	  4.68753e-07	  1.32632e-08	  36984	  7.32127e-10
495	  6.30378	  0.468745	  4.68753e-07	  1.22579e-08	  37428	  6.76258e-10
496	  6.30378	  0.531226	  4.68753e-07	  1.14517e-08	  37392	  6.31809e-10
497	  6.30378	  0.593785	  4.68753e-07	  1.06631e-08	  37200	  5.88438e-10
498	  6.30378	  0.656281	  4.68753e-07	  9.66879e-09	  36924	  5.33757e-10
499	  6.30378	  0.718743	  4.68753e-07	  8.7164e-09	  37272	  4.80969e-10
500	  6.30378	  0.781255	  4.68753e-07	  7.78251e-09	  37284	  4.2943e-10
501	  6.30378	  0.843774	  4.68753e-07	  6.87513e-09	  37188	  3.79408e-10
502	  6.30378	  0.90628	  4.68753e-07	  5.98533e-09	  37320	  3.30249e-10
503	  6.30378	  0.968758	  4.68753e-07	  5.1004e-09	  37119	  2.81493e-10
504	  7.30029	  0.030936	  3.22507e-07	  1.20715e-08	  60258	  6.52751e-10
505	  7.30029	  0.0938307	  3.22507e-07	  1.16e-08	  56916	  6.28625e-10
506	  7.30029	  0.156319	  3.22507e-07	  1.09715e-08	  56820	  5.94602e-10
507	  7.30029	  0.218712	  3.22507e-07	  1.02346e-08	  58716	  5.53965e-10
508	  7.30029	  0.281224	  3.22507e-07	  9.5059e-09	  57840	  5.1482e-10
509	  7.30029	  0.343807	  3.22507e-07	  8.60966e-09	  57612	  4.66353e-10
510	  7.30029	  0.406302	  3.22507e-07	  7.90444e-09	  58464	  4.27913e-10
511	  7.30029	  0.468745	  3.22507e-07	  7.13513e-09	  57948	  3.86397e-10
512	  7.30029	  0.531226	  3.22507e-07	  6.45725e-09	  57708	  3.49743e-10
513	  7.30029	  0.593785	  3.22507e-07	  5.58886e-09	  58236	  3.02603e-10
514	  7.30029	  0.656281	  3.22507e-07	  4.9641e-09	  58008	  2.68816e-10
515	  7.30029	  0.718743	  3.22507e-07	  4.2696e-09	  58200	  2.31178e-10
516	  7.30029	  0.781255	  3.22507e-07	  3.62396e-09	  58128	  1.96229e-10
517	  7.30029	  0.843774	  3.22507e-07	  3.07686e-09	  57972	  1.66622e-10
518	  7.30029	  0.90628	  3.22507e-07	  2.5798e-09	  57960	  1.39706e-10
519	  7.30029	  0.968758	  3.22507e-07	  2.13114e-09	  58122	  1.15397e-10
520	  8.455	  0.030936	  2.21498e-07	  8.20319e-09	  90198	  4.37474e-10
521	  8.455	  0.0938307	  2.21498e-07	  7.75273e-09	  89292	  4.13581e-10
522	  8.455	  0.156319	  2.21498e-07	  7.18706e-09	  90804	  3.83203e-10
523	  8.455	  0.218712	  2.21498e-07	  6.46333e-09	  89628	  3.44756e-10
524	  8.455	  0.281224	  2.21498e-07	  5.8614e-09	  89844	  3.12625e-10
525	  8.455	  0.343807	  2.21498e-07	  5.13902e-09	  90636	  2.74021e-10
526	  8.455	  0.406302	  2.21498e-07	  4.48635e-09	  89628	  2.39303e-10
